"start_lat","start_lon","finish_lat","finish_lon","speed","count"
41.117,16.698,41.118,16.585,66.82828349687816,7
14.643,78.534,14.773,78.193,97.95742477022071,6
33.962,126.297,33.985,126.322,13.827405170932682,2
50.906,5.93,50.92,5.893,61.29690106196436,78
48.679,8.983,48.688,9.004,55.27277054479079,17
48.274,11.569,48.288,11.581,55.08648978812468,789
51.268,-1.088,51.459,-0.975,74.88774223909992,16
52.312,5.043,52.345,4.968,75.24427684491378,207
50.479,14.939,50.485,14.95,59.5457946105449,63
49.988,6.001,50.017,6.007,63.99651115610661,253
-35.01,138.567,-35.002,138.567,25.521582423105155,40
48.368,18.014,48.382,17.967,37.56663505424507,18
25.591,86.599,25.619,86.604,63.02435156981497,16
21.483,83.962,21.637,84.042,75.23056478252492,18
51.112,4.339,51.126,4.34,31.042693802944452,231
21.335,71.313,21.45,71.345,97.8838979880144,4
55.123,-3.354,55.792,-3.995,121.14227427880371,67
55.772,-3.926,55.777,-3.957,40.32493424125425,219
26.788,82.201,26.816,82.77,46.53975362047322,2
26.451,91.44,26.502,90.963,87.10001110066692,4
42.954,12.711,43.284,12.757,71.22744226022274,9
51.664,-0.396,52.379,-1.25,163.09788628785753,20
50.624,5.566,50.641,5.562,27.366972448491065,32
39.026,16.964,39.084,17.109,60.442764629926955,1
51.157,-0.161,51.241,-0.165,70.1979310746649,657
26.772,93.172,26.819,92.772,63.30408936166027,2
23.03,88.833,23.11,88.685,70.42823341906934,2
48.011,21.492,48.026,21.515,48.49503709605621,28
50.738,3.225,50.824,3.26,65.86910958728222,106
23.617,85.52,23.624,85.47,31.39316071679756,16
41.31,-2.059,41.347,-1.639,70.92100947032698,6
53.296,16.751,53.365,16.784,96.3664986347235,38
42.117,-4.501,42.212,-4.435,89.16564645020766,1
43.432,-3.946,43.441,-3.9,47.01726383489407,1
45.167,26.773,45.204,26.732,57.9630754085317,20
51.941,22.392,51.976,22.788,131.24232773013034,12
49.901,15.88,49.901,15.911,44.466846417321705,76
45.688,5.909,46.21,6.142,40.51711065304635,2
51.156,-0.16,51.464,-0.17,58.68208750483134,2
51.237,-0.581,51.392,-0.304,70.56841934670004,4
48.969,17.263,48.977,17.219,67.24040564243992,103
46.88,7.621,46.939,7.784,70.23890975361978,194
51.354,7.453,51.364,7.46,72.44710551101437,253
47.102,24.353,47.134,24.301,70.85204296797556,21
49.513,12.85,49.516,12.833,38.44234603874573,20
53.982,13.61,54.002,13.682,78.12071620815263,45
49.039,8.292,49.045,8.273,46.81363256460554,101
51.604,19.112,51.63,19.243,81.61975069154838,1
25.915,92.958,26.002,92.852,143.4194447068193,30
51.34,-0.505,51.393,-0.304,101.32522510447077,80
47.547,7.592,47.551,7.792,75.14560798943384,5
41.897,12.546,41.9,12.558,31.055411194929086,77
48.406,13.313,48.408,13.187,70.11792426011816,53
48.206,16.175,48.208,16.191,69.25314024134323,203
52.121,21.252,52.136,21.237,66.45299758046748,187
49.243,4.014,49.26,4.024,61.02199671203259,151
13.636,79.506,14.148,79.845,88.44367136958054,63
48.175,16.334,48.198,16.261,35.92887712430298,4
47.326,11.865,47.345,11.853,33.675246385964336,2
32.004,76.151,32.014,76.116,20.95313801576404,9
47.417,13.801,47.423,13.875,67.53797099975095,24
52.194,-1.716,52.295,-1.673,53.57253330253665,2
47.591,7.635,47.601,7.659,43.6672317820638,2
50.358,7.591,50.431,7.473,50.18717662442328,74
46.108,-1.116,46.128,-1.128,72.34769515836898,35
53.49,10.159,53.498,10.131,60.86115375919043,1051
52.99,22.884,53.115,23.103,121.76588720583305,23
47.227,7.836,47.232,7.836,30.388355330716305,38
49.011,12.1,49.445,11.082,106.11593741571097,45
47.762,26.442,47.817,26.482,21.51153450040316,12
51.12,20.729,51.138,20.692,66.31813726844265,18
53.755,9.659,54.472,9.056,67.63651250612155,1
53.679,-1.359,53.694,-1.319,47.63652197282457,46
42.316,19.207,42.344,19.218,65.23437806591848,18
47.706,9.099,47.714,9.069,72.73027143172199,38
50.854,13.075,50.909,13.345,70.20678695647864,68
45.874,16.41,45.894,16.845,61.23329316010621,2
41.537,-8.609,41.566,-8.628,72.13626342903922,16
50.517,14.726,50.527,14.674,76.12290058850304,92
46.729,0.441,46.76,0.496,98.44750162417876,37
13.691,100.457,13.721,100.478,208.4224144614901,18
47.838,8.557,47.912,8.679,61.52161754078612,2
50.17,15.382,50.186,15.341,40.84265905694211,1
46.196,9.03,47.048,8.31,86.56537637450651,6
49.779,17.116,49.813,17.076,71.12775779169371,77
53.073,-3.018,53.099,-3.031,45.474458994806454,50
51.138,23.458,51.141,23.494,45.212837078101586,30
53.756,-2.707,53.848,-2.991,85.42976024057636,252
43.352,-5.369,43.36,-5.384,30.212316266885605,28
51.542,-0.004,51.63,0.329,68.4304046552561,5
25.531,83.348,25.545,83.397,75.59654873546256,14
49.01,8.394,49.011,8.382,26.197701953205808,132
48.343,16.329,48.376,16.257,76.96799539336129,7
49.479,8.452,49.479,8.469,36.73898044880174,171
50.784,5.473,50.869,5.509,72.82386216750096,174
59.519,13.221,59.544,13.121,93.98625781530569,14
44.465,2.408,44.523,2.272,68.7451676218696,23
50.661,18.075,50.67,18.209,94.90761572574604,4
46.997,7.711,47.005,7.682,70.11412360523009,259
26.211,84.359,26.382,83.934,76.96089824047735,24
46.195,9.03,47.049,8.549,117.42785159432408,114
45.916,10.221,45.93,10.241,63.91283612588462,19
26.078,74.194,26.111,74.249,49.621936191221906,2
51.769,0.006,51.788,0.001,42.39346284088062,668
45.256,9.154,45.32,9.19,114.92369044664623,131
10.649,76.237,10.706,76.272,55.16080122455978,7
47.219,15.627,47.222,15.624,21.856796369329782,44
26.918,94.757,26.99,94.643,63.91558184940048,10
59.221,10.3,59.272,10.409,50.509335900031736,350
53.29,10.372,53.353,10.209,110.42992058054443,1
52.799,13.115,52.801,13.12,50.986369649283816,2
47.352,7.907,47.392,8.052,78.55673923915663,19
46.241,6.147,46.25,6.147,30.647371524197172,466
42.809,-5.214,42.863,-5.329,33.37259754305172,4
50.943,6.959,51.22,6.794,151.6470863123691,62
45.807,4.893,45.824,4.954,61.578718537003546,1
45.353,21.829,45.368,21.801,22.056855697230475,8
46.776,17.647,46.788,17.694,76.03903718577493,103
25.36,84.486,25.411,84.57,55.41311061248902,10
51.318,22.213,51.363,22.11,104.9025277014993,6
31.948,34.879,31.949,34.803,48.24954659851667,35
57.814,-4.052,57.881,-4.362,79.36304733335287,8
49.156,9.93,49.169,9.922,23.197411319219885,10
52.355,10.111,52.377,9.975,95.82744629195035,288
49.908,17.039,49.946,17.034,56.29985531094018,76
41.878,12.459,41.896,12.455,39.69435378723657,251
53.727,-0.579,53.744,-0.346,84.53388639395733,813
19.86,75.311,19.916,75.211,81.69561137947665,8
53.379,-2.915,53.407,-2.977,38.92492117592283,111
-33.769,150.907,-33.75,150.696,88.09102309990999,231
27.214,77.207,27.22,77.257,36.98483577327187,4
50.319,19.136,50.331,19.159,63.2659923455515,87
26.098,87.95,26.269,88.185,84.36131106080313,53
52.041,4.519,52.046,4.492,58.01994877679652,378
19.593,79.448,19.642,79.431,38.104973526850145,2
52.277,-1.696,52.342,-1.726,55.97072759110501,13
52.136,11.432,52.144,11.381,108.40625837177949,86
58.488,25.537,58.545,25.547,64.57379578436255,12
46.673,20.674,46.719,20.718,46.05964619017433,19
48.018,11.719,48.034,11.712,53.53793815137549,14
52.214,11.641,52.251,11.636,81.66951325311098,71
42.499,25.596,42.541,25.539,44.142678076091066,4
19.229,72.857,20.913,70.37,17.453741944559287,1
53.097,9.133,53.101,9.251,107.08292554218097,47
48.506,13.458,48.574,13.449,56.43237764332462,1
50.943,6.958,51.22,6.795,97.67643719800827,217
49.149,9.308,49.15,9.316,37.3938526627475,95
51.237,-0.581,51.459,-0.972,66.49148846075374,4
-33.602,150.759,-33.599,150.753,27.58788528278711,693
48.198,3.267,48.839,2.384,101.66274387977434,125
48.491,7.672,48.519,7.684,88.88788999507406,128
13.102,80.271,13.107,80.245,43.6893589635995,12
51.393,6.706,51.451,6.642,58.67427760582406,30
26.265,84.744,26.334,84.667,79.9469023906513,6
53.088,-2.432,53.405,-2.163,107.20007869371722,16
52.012,6.596,52.081,6.45,100.66049333890173,52
53.406,-2.163,53.426,-2.179,49.54548976059855,99
48.21,13.975,48.229,13.922,88.82094720330709,61
39.21,-77.383,39.274,-77.534,80.95982468382421,3
46.905,7.635,46.925,7.627,46.15937244907668,254
41.317,14.104,41.482,14.049,66.61656062828698,9
22.508,88.352,22.52,88.372,35.96414206230387,71
44.592,-75.693,44.912,-76.024,91.49404453534942,10
25.559,81.492,25.585,81.442,57.5038024903589,2
30.912,75.848,31.307,75.632,67.96333302558277,66
24.507,72.032,24.582,72.055,57.73730347283373,4
53.001,9.861,53.027,9.845,91.08359673532743,94
3.206,101.58,3.209,101.628,53.81084988022156,24
45.709,16.047,45.734,16.012,78.57587146891868,39
45.58,15.191,45.614,15.241,46.90678741565222,24
28.401,78.631,28.459,78.78,73.40087244860395,5
40.688,-73.369,40.701,-73.324,48.69571646126144,172
40.129,8.818,40.268,8.772,56.1967663313636,75
36.346,139.017,36.357,139.023,82.07564534023678,159
10.759,79.846,10.776,79.844,18.437522691851562,10
48.801,2.172,48.814,2.274,76.9028155342255,48
54.311,10.099,54.315,10.132,44.54792142363976,93
49.551,7.631,49.572,7.623,47.53617597923318,55
49.901,10.9,49.966,10.887,110.76244653834489,26
41.529,-1.361,41.568,-1.326,62.79538860482796,16
24.848,92.772,24.854,92.834,62.973138891487395,2
47.002,7.463,47.076,7.306,96.33640447914158,3
48.585,7.734,48.845,7.611,51.865418489854896,2
40.658,-4.035,40.693,-4.036,38.64572977449321,59
41.625,13.329,41.656,13.247,76.37231933131469,102
51.143,0.876,51.284,1.075,89.91389348451544,216
44.733,24.897,44.771,24.905,46.38203111741167,8
28.493,73.743,28.563,73.813,69.1737248712182,4
25.557,84.814,25.561,84.874,73.40840433668366,8
23.396,88.356,23.64,88.124,107.81710162577134,40
46.728,15.586,46.78,15.547,77.94924562930632,152
48.544,15.686,48.558,15.673,26.527818457626324,99
39.988,-0.052,40.428,0.415,117.39223445094855,4
28.538,77.538,28.65,77.431,46.22627403539848,1
49.866,8.925,49.958,8.958,90.38710939736947,46
49.806,13.543,49.816,13.564,44.302267916041295,27
47.303,20.928,47.328,21.129,92.52463800957915,60
45.123,0.492,45.139,0.523,88.9306741085119,31
48.71,32.69,49.068,33.428,53.73611189724603,2
49.479,8.47,50.007,8.282,75.32736427340518,2
48.237,14.265,48.249,14.276,48.37519036169032,56
51.316,-0.138,51.363,-0.094,61.42721268967522,2
50.308,17.103,50.338,17.125,44.918974784336065,4
43.102,-2.097,43.135,-2.079,60.31138430609397,62
46.869,9.881,46.884,9.875,49.40432966481765,83
50.213,19.147,50.237,19.142,55.10030125354401,30
48.468,6.323,48.69,6.175,42.60597152853399,4
23.341,77.486,23.375,77.535,47.24437666515684,2
54.376,13.62,54.378,13.638,11.760853435935662,34
47.087,13.989,47.099,14.009,40.82102805644436,15
40.319,-3.71,40.407,-3.689,49.67036168001539,5
40.428,0.415,40.472,0.456,89.6609057497953,66
49.794,22.774,49.94,22.829,83.51867509697759,5
30.117,77.288,30.339,76.827,89.28885114013036,56
53.453,-2.73,53.543,-2.632,59.706009487920625,122
51.649,15.01,51.666,14.91,86.05686412496836,32
51.478,-0.015,51.504,-0.084,47.22296933830787,9
49.808,8.074,49.846,8.114,61.4187438758006,98
51.451,-0.329,51.465,-0.171,60.6194619054566,2
49.128,-122.303,49.24,-121.764,88.30806366249737,1
51.056,-0.137,51.118,-0.161,71.06851861243692,213
38.714,-9.141,38.732,-9.168,61.1169280161537,122
9.308,79.015,9.337,78.912,88.0636727933817,6
55.609,13.001,55.707,13.187,95.79202651074469,71
46.941,15.88,46.949,15.897,31.291469949427107,8
21.322,80.427,21.361,80.375,83.13385533687743,10
49.012,12.1,49.446,11.082,102.0358923283511,28
46.216,7.002,46.317,6.963,87.08043411798033,276
51.615,0.519,51.63,0.33,66.07301187636696,2
-32.784,151.64,-32.765,151.618,86.8961099235801,503
49.275,1.224,49.317,1.16,79.15557143699147,68
54.515,-1.467,54.525,-1.362,68.7646895706909,79
50.839,7.966,50.844,7.971,41.42157732875829,80
50.609,12.41,50.651,12.443,39.9343993089571,14
23.66,84.581,23.697,84.526,59.279825978704345,8
42.809,-5.214,42.81,-5.18,41.53577552495647,13
50.822,12.502,50.851,12.458,51.92984577425206,20
30.608,74.268,30.674,74.356,83.64428676246233,10
52.574,12.765,52.585,12.757,34.28390043954041,1
44.342,8.543,44.357,8.567,49.9290390899191,139
28.782,76.773,28.797,76.746,46.58149785261243,16
43.817,4.508,45.721,5.075,216.3304633952392,1
44.48,26.015,44.502,25.985,57.896391400844365,6
9.182,76.513,9.319,76.608,73.82451323045508,34
46.707,19.835,46.817,19.753,102.86652703557064,2
52.074,11.839,52.134,11.756,104.29292346171724,5
44.601,22.795,44.618,22.801,9.966630653366689,5
53.104,8.786,53.135,8.741,92.85101972901482,317
-30.306,153.138,-29.704,152.942,60.38066253753634,35
27.579,80.02,27.644,79.974,56.76884221086737,2
45.721,5.076,48.844,2.374,222.96315199904114,15
46.88,17.748,46.894,17.789,52.767439569892225,59
47.378,8.537,47.392,8.17,87.6803575813612,16
48.483,1.523,48.51,1.557,79.67223643507636,64
24.403,78.111,24.58,77.727,93.57023886397323,17
44.492,-73.11,44.812,-73.086,73.65354189211766,4
20.188,83.225,20.284,83.154,70.28142006303979,58
50.343,18.915,50.446,18.865,62.62135828202148,5
48.31,16.326,48.336,16.299,69.28942460744446,72
50.81,6.482,50.818,6.353,109.66453613293766,283
28.014,73.316,28.044,73.314,19.801468586814845,32
48.671,19.15,48.718,19.141,73.369611637634,37
52.375,5.218,52.38,4.9,65.00526065646262,21
47.533,9.069,47.552,9.062,43.99569262279068,129
51.524,-3.392,51.538,-3.442,56.52871782337396,215
40.481,16.965,40.517,17.059,88.98009271134669,3
45.704,13.72,45.754,13.656,74.03339425446306,52
53.403,-2.946,53.405,-2.923,47.81923924256804,207
46.115,8.296,46.319,7.988,75.89496699901979,56
31.175,75.769,31.217,75.765,46.500720886783355,1
46.928,9.003,46.935,9.013,63.15072651066487,1
49.528,13.929,49.558,13.964,31.974088314086185,60
43.303,5.38,43.456,6.482,64.55421768678968,1
50.889,4.42,50.896,4.482,44.49545423096924,157
42.346,12.454,42.381,12.44,59.77070301828832,88
13.116,79.913,13.125,79.966,69.92410083786014,5
37.58,-122.345,37.6,-122.387,64.33797756183539,150
12.969,76.733,13.016,77.011,87.30981547445752,2
51.518,13.403,51.583,13.246,60.31256154831793,39
42.607,14.069,42.642,14.042,88.82522177779244,55
47.791,16.033,47.797,15.998,40.97562166932861,49
46.796,13.488,46.982,13.176,89.91833805326303,14
49.548,10.523,49.557,10.543,54.64972550239996,38
50.975,16.359,51.055,16.198,86.33346952906476,15
26.194,86.013,26.201,86.043,59.97292288129379,19
49.526,8.483,49.598,8.479,136.26828828857202,62
49.678,18.354,49.821,18.21,43.79941060645883,1
43.817,4.508,45.761,4.859,167.96805010095287,4
36.467,139.83,36.486,139.836,65.03835127728138,86
41.783,12.89,41.822,12.827,81.32885189587755,94
47.151,7.001,47.16,7.02,52.11101964379318,41
47.335,1.134,47.344,1.172,90.93313356112837,12
44.847,0.152,44.852,0.104,78.1496232915866,19
55.89,-4.258,55.898,-4.301,56.00604354675658,1
51.377,-0.093,51.392,-0.088,52.20011485720797,331
22.694,72.856,22.778,72.786,87.90461270895433,11
47.058,15.42,47.073,15.417,33.41788060171283,1
51.758,5.507,51.765,5.531,37.062129569617255,476
40.912,-73.784,40.933,-73.76,63.07909589627908,94
30.818,75.169,30.835,75.047,87.91125437950211,3
50.608,5.616,50.625,5.567,78.98031152798013,3
51.345,12.382,51.367,12.366,53.009786185827075,104
3.076,101.711,3.098,101.705,38.15790451138544,2
51.58,19.005,51.589,18.995,36.6357174813566,5
49.264,2.469,50.197,3.843,253.19253307058653,18
40.753,-73.977,40.933,-73.76,55.95199045713191,3
-33.872,150.957,-33.833,151.012,35.10021561616538,2
48.365,10.886,48.381,10.873,59.97225822698569,6
44.928,4.893,48.845,2.373,203.40319707233013,14
50.719,6.041,50.943,6.959,69.29694705290815,1
46.981,6.905,46.99,6.923,51.423908744670904,6
50.103,6.603,50.124,6.6,70.01067105481432,96
47.049,8.55,47.348,8.27,67.60255853722053,2
35.624,139.4,35.625,139.424,64.86454733310904,248
48.451,16.493,48.478,16.48,63.2741486481343,78
40.802,14.361,40.809,14.355,37.30369085614833,92
45.463,3.281,45.54,3.258,35.12374136815277,1
50.977,11.645,51.009,11.675,82.00886900211695,46
45.513,6.315,45.544,6.307,35.08181577874409,2
48.553,-1.505,48.69,-1.37,72.95832947278318,82
45.193,5.714,45.195,5.711,8.029113865044678,1
53.482,18.762,53.482,18.747,57.62314395942484,30
-27.083,152.954,-27.011,152.946,95.76107476999671,130
47.276,6.111,47.284,6.133,56.490296014044354,26
34.798,128.474,34.815,128.468,7.8392679890887775,2
49.255,14.726,49.354,14.706,102.50591256865809,56
48.779,14.104,48.799,14.148,33.13784606278912,1
46.948,7.438,47.352,7.907,131.97420458824837,5
48.14,11.557,48.779,12.864,84.68428660121708,1
56.035,-3.396,56.162,-3.143,39.761956765003404,2
46.283,21.636,46.299,21.665,30.923591637824508,8
63.419,11.738,63.444,11.621,48.5145319222497,4
47.404,9.301,47.407,9.33,132.22739239541158,341
43.374,-4.042,43.391,-4.028,44.22036357464038,68
25.241,87.634,25.242,86.977,54.32543319416839,6
26.529,76.528,26.535,76.578,43.43595646449047,2
49.962,19.674,49.967,19.628,55.11794366337042,42
43.611,1.454,43.786,1.342,64.2877903966197,33
48.814,18.088,48.854,18.062,36.06861714804831,12
50.033,14.592,50.055,14.538,90.85454487123954,1
25.29,79.335,25.294,79.237,59.24328074245697,6
54.348,18.373,54.367,18.402,165.5310817531543,3
48.188,16.382,48.195,16.386,25.80076323272448,1194
50.617,9.029,50.646,9.034,63.70761205707751,62
50.052,18.703,50.089,18.547,79.1411950569308,8
50.081,15.017,50.09,15.027,21.52200600737971,32
39.462,-8.474,39.715,-8.546,98.550638831025,11
47.353,7.908,47.547,7.592,80.40064048295959,27
50.196,9.19,50.209,9.227,59.77857492932155,41
11.241,79.727,11.332,79.718,100.84465551541369,8
47.071,8.283,47.078,8.277,28.859492405782063,1
51.206,6.717,51.22,6.698,62.990860132744736,587
32.037,34.776,32.054,34.785,40.76615536814474,85
52.779,20.105,52.802,19.973,111.44304826518028,18
45.988,4.215,46.024,4.086,58.757797901770736,33
50.011,22.678,50.067,22.503,93.31144892402112,19
49.393,8.365,49.475,8.432,88.79020510379621,47
25.53,78.509,25.641,78.456,49.619472620137095,2
-23.52,-46.7,-23.519,-46.722,18.871811714121023,2
47.078,8.277,47.108,8.32,69.60067714268435,374
12.318,76.646,12.787,76.246,46.05056280296109,4
50.443,14.687,50.444,14.719,33.487117545486996,14
51.268,-1.089,51.459,-0.975,85.01642782828196,33
46.195,21.236,46.2,21.276,31.093595769719457,14
46.88,17.945,46.886,17.969,60.09716355816198,47
52.375,16.749,52.378,16.825,100.0030900201583,49
25.446,81.828,25.47,81.662,36.121261445334255,2
23.244,72.503,23.603,72.389,114.74451283811298,12
53.863,23.004,53.906,23.015,74.06079427430952,9
43.298,1.213,43.356,1.252,108.13024742105917,35
43.565,-7.98,43.577,-7.954,37.05723354703086,16
21.186,80.76,21.462,80.191,79.80937260862154,28
48.072,7.347,48.26,7.443,132.50103413863985,118
52.021,13.544,52.059,13.512,71.18615061771686,24
51.198,4.39,51.216,4.36,58.022681833844295,539
52.912,-1.411,52.916,-1.463,52.70104157854193,122
51.365,9.305,51.38,9.36,63.621818322412395,128
47.338,0.988,47.355,0.906,97.1143484922274,24
49.992,8.413,50.053,8.57,112.85630565402003,28
50.554,13.772,50.572,13.787,44.68525050166379,38
22.478,86.93,22.488,86.853,80.46933147795905,16
47.179,20.176,47.52,21.629,98.0774926241241,6
61.559,29.503,62.143,30.049,101.68164348294962,5
47.45,8.561,47.5,8.724,67.37371045524127,122
20.171,85.01,22.394,84.938,476.049289095431,2
25.238,78.452,25.304,78.478,51.47189982809488,4
35.531,139.697,35.562,139.716,57.369553900999854,530
40.746,-73.903,40.755,-73.975,37.247464386735764,129
48.104,-1.673,48.123,-1.819,83.44287326431142,90
51.853,-1.47,51.872,-1.49,51.55081810460492,2
54.365,18.574,54.378,18.572,85.42241684545365,140
35.251,140.391,35.26,140.378,31.0702197415908,30
40.089,15.347,40.103,15.395,87.17966552082082,36
67.264,15.399,67.299,15.192,73.05697495901313,23
51.072,16.882,51.079,16.909,122.41869672073511,161
23.796,72.382,24.175,72.43,78.46647200144828,14
49.85,19.142,49.857,19.164,52.839606056981175,20
46.303,4.825,47.323,5.027,122.71037104395575,30
49.759,11.548,49.849,11.628,96.44013981134464,22
47.124,18.672,47.14,18.762,59.78654601021483,24
48.142,11.556,48.574,13.45,72.94648089034321,5
48.399,10.446,48.424,10.427,95.57477211120992,96
24.846,92.417,24.857,92.457,31.638436746426873,8
