city,res,origins,departure,budget,samples,mode,exclude,variant,pair,wall_s,cpu_s,bytes,gc_s,compile_s,rss,expansions
Salzburg,7,127,28800000,10800000,4,mean_intersection,false,zero,3,0.570435208,1.120506000000205,32068776,0.0,0.0,6498041856,1284020
Salzburg,7,127,28800000,10800000,4,mean_intersection,false,walking,3,0.254128843,0.49121599999989485,24159512,0.0,0.0,6497927168,566585
Salzburg,7,127,28800000,10800000,4,mean_intersection,false,independent,3,0.333474229,0.6515690000001086,24164696,0.0,0.0,6497935360,911115
Salzburg,7,127,28800000,10800000,4,mean_intersection,false,fine,3,0.108062361,0.1875239999999394,30359520,0.0,0.0,6497918976,2495034
Salzburg,7,127,28800000,10800000,4,mean_intersection,false,free,3,0.032036644,0.06158599999980652,15785304,0.0,0.0,6497918976,1264091
Salzburg,7,127,28800000,10800000,96,mean_intersection,false,fine,0,1.640523678,3.17068399999971,31125936,0.0,0.0,6497923072,38239550
Salzburg,7,127,28800000,10800000,96,mean_intersection,false,free,0,0.652608381,1.2563100000002123,16783384,0.0,0.0,6497923072,18984935
Salzburg,7,127,28800000,10800000,96,mean_intersection,false,walking,0,3.265754932,6.42497000000003,28647560,0.0,0.0,6497923072,8936457
Salzburg,7,127,28800000,10800000,96,mean_intersection,false,walking,1,3.275476176,6.472279999999955,28647560,0.0,0.0,6497923072,8936457
Salzburg,7,127,28800000,10800000,96,mean_intersection,false,fine,1,1.637956555,3.2017110000001594,31125936,0.0,0.0,6497923072,38239550
Salzburg,7,127,28800000,10800000,96,mean_intersection,false,free,1,0.619947642,1.2044740000001184,16783384,0.0,0.0,6497923072,18984935
Salzburg,7,127,28800000,10800000,96,mean_intersection,false,free,2,0.59953467,1.1793659999998454,16783384,0.0,0.0,6497923072,18984935
Salzburg,7,127,28800000,10800000,96,mean_intersection,false,walking,2,3.25049179,6.4446710000001985,28647560,0.0,0.0,6497923072,8936457
Salzburg,7,127,28800000,10800000,96,mean_intersection,false,fine,2,1.637839907,3.171574999999848,31125936,0.0,0.0,6497923072,38239550
Salzburg,7,127,28800000,10800000,96,mean_intersection,false,fine,3,1.622158065,3.192924999999832,31125936,0.0,0.0,6497923072,38239550
Salzburg,7,127,28800000,10800000,96,mean_intersection,false,free,3,0.61176835,1.2079610000000685,16783384,0.0,0.0,6497923072,18984935
Salzburg,7,127,28800000,10800000,96,mean_intersection,false,walking,3,3.316176123,6.512960000000021,28647560,0.0,0.0,6497923072,8936457
Salzburg,7,1027,28800000,10800000,96,mean_intersection,false,fine,0,4.558154771,28.38044600000012,133992512,0.0,0.0,6498033664,191556889
Salzburg,7,1027,28800000,10800000,96,mean_intersection,false,free,0,1.756548463,11.122104000000036,68862480,0.0,0.0,6498033664,96978773
Salzburg,7,1027,28800000,10800000,96,mean_intersection,false,walking,0,5.588056017,29.599057999999786,127178984,0.0,0.0,6498033664,36112501
Salzburg,7,1027,28800000,10800000,96,mean_intersection,false,walking,1,5.577675696,29.658854000000247,127178984,0.0,0.0,6498033664,36112501
Salzburg,7,1027,28800000,10800000,96,mean_intersection,false,fine,1,4.748243581,28.64649499999996,133882584,0.0,0.0,6498033664,191556889
Salzburg,7,1027,28800000,10800000,96,mean_intersection,false,free,1,1.784509663,11.23647099999971,68884496,0.0,0.0,6498033664,96978773
Salzburg,7,1027,28800000,10800000,96,mean_intersection,false,free,2,1.773518653,11.23981300000014,68880032,0.0,0.0,6498033664,96978773
Salzburg,7,1027,28800000,10800000,96,mean_intersection,false,walking,2,5.502132795,29.73878399999967,127178984,0.0,0.0,6498033664,36112501
Salzburg,7,1027,28800000,10800000,96,mean_intersection,false,fine,2,4.725334898,28.342893000000004,134194776,0.0,0.0,6498033664,191556889
Salzburg,7,1027,28800000,10800000,96,mean_intersection,false,fine,3,4.738378847,28.253142000000025,133662768,0.0,0.0,6498033664,191556889
Salzburg,7,1027,28800000,10800000,96,mean_intersection,false,free,3,1.731907114,11.062077000000045,68662504,0.0,0.0,6498033664,96978773
Salzburg,7,1027,28800000,10800000,96,mean_intersection,false,walking,3,5.429132799,29.605873999999858,126617032,0.0,0.0,6498037760,36112501
Salzburg,7,127,28800000,10800000,1,mean_intersection,false,fine,0,0.064084083,0.1115629999999328,23196400,0.0,0.0,6501281792,944078
Salzburg,7,127,28800000,10800000,1,mean_intersection,false,free,0,0.014292958,0.02323999999998705,7271088,0.0,0.0,6501281792,506210
Salzburg,7,127,28800000,10800000,1,mean_intersection,false,walking,0,0.1041512,0.19072700000015175,11764792,0.0,0.0,6501281792,206110
Salzburg,7,127,28800000,10800000,1,mean_intersection,false,walking,1,0.099989704,0.18861100000003717,11764792,0.0,0.0,6501281792,206110
Salzburg,7,127,28800000,10800000,1,mean_intersection,false,fine,1,0.059431167,0.10670900000013717,23196400,0.0,0.0,6501281792,944078
Salzburg,7,127,28800000,10800000,1,mean_intersection,false,free,1,0.01560391,0.02673400000003312,7271088,0.0,0.0,6501281792,506210
Salzburg,7,127,28800000,10800000,1,mean_intersection,false,free,2,0.01681053,0.028808000000026368,7271088,0.0,0.0,6501281792,506210
Salzburg,7,127,28800000,10800000,1,mean_intersection,false,walking,2,0.099842581,0.1825730000000476,11764792,0.0,0.0,6501281792,206110
Salzburg,7,127,28800000,10800000,1,mean_intersection,false,fine,2,0.054869498,0.10069199999998091,23196400,0.0,0.0,6501281792,944078
Salzburg,7,127,28800000,10800000,1,mean_intersection,false,fine,3,0.067153502,0.1178010000003269,23196400,0.0,0.0,6501281792,944078
Salzburg,7,127,28800000,10800000,1,mean_intersection,false,free,3,0.010143095,0.015570999999908963,7271088,0.0,0.0,6501281792,506210
Salzburg,7,127,28800000,10800000,1,mean_intersection,false,walking,3,0.095636626,0.18121800000017174,11764792,0.0,0.0,6501281792,206110
Salzburg,7,127,84600000,21600000,96,mean_intersection,true,fine,0,4.79453714,9.301469999999881,36896536,0.0,0.0,6501347328,97081368
Salzburg,7,127,84600000,21600000,96,mean_intersection,true,free,0,1.656043241,3.2317620000003444,19925112,0.0,0.0,6501347328,41395742
Salzburg,7,127,84600000,21600000,96,mean_intersection,true,walking,0,13.735590331,27.32047999999986,68555480,0.0,0.0,6501347328,31180374
Salzburg,7,127,84600000,21600000,96,mean_intersection,true,walking,1,14.081702822,27.857434000000012,68555480,0.0,0.0,6501347328,31180374
Salzburg,7,127,84600000,21600000,96,mean_intersection,true,fine,1,4.730113798,9.25758500000029,36896536,0.0,0.0,6501347328,97081368
Salzburg,7,127,84600000,21600000,96,mean_intersection,true,free,1,1.631573866,3.239930000000186,19925112,0.0,0.0,6501347328,41395742
Salzburg,7,127,84600000,21600000,96,mean_intersection,true,free,2,1.634077379,3.240530000000035,19925112,0.0,0.0,6501347328,41395742
Salzburg,7,127,84600000,21600000,96,mean_intersection,true,walking,2,14.111654561,27.952394999999797,68555480,0.0,0.0,6501355520,31180374
Salzburg,7,127,84600000,21600000,96,mean_intersection,true,fine,2,4.817823738,9.309979000000112,36896536,0.0,0.0,6501355520,97081368
Salzburg,7,127,84600000,21600000,96,mean_intersection,true,fine,3,4.787657813,9.295231999999942,36896536,0.0,0.0,6501355520,97081368
Salzburg,7,127,84600000,21600000,96,mean_intersection,true,free,3,1.636656495,3.187920999999733,19925112,0.0,0.0,6501355520,41395742
Salzburg,7,127,84600000,21600000,96,mean_intersection,true,walking,3,13.970309607,27.68136000000004,68555480,0.0,0.0,6501355520,31180374
Salzburg,7,127,72000000,10800000,96,reachable_union,false,fine,0,1.493948652,2.880457000000206,30691504,0.0,0.0,6505017344,38134489
Salzburg,7,127,72000000,10800000,96,reachable_union,false,free,0,0.541077654,1.0588070000003427,16348952,0.0,0.0,6505017344,18933154
Salzburg,7,127,72000000,10800000,96,reachable_union,false,walking,0,2.914452888,5.791053999999804,30867064,0.0,0.0,6505017344,8910360
Salzburg,7,127,72000000,10800000,96,reachable_union,false,walking,1,2.93540863,5.794549000000188,30867064,0.0,0.0,6505017344,8910360
Salzburg,7,127,72000000,10800000,96,reachable_union,false,fine,1,1.511008952,2.947689000000082,30691504,0.0,0.0,6505017344,38134489
Salzburg,7,127,72000000,10800000,96,reachable_union,false,free,1,0.562556063,1.1168950000001132,16348952,0.0,0.0,6505017344,18933154
Salzburg,7,127,72000000,10800000,96,reachable_union,false,free,2,0.557432408,1.0956009999999878,16348952,0.0,0.0,6505017344,18933154
Salzburg,7,127,72000000,10800000,96,reachable_union,false,walking,2,2.936895266,5.833599999999933,30867064,0.0,0.0,6505017344,8910360
Salzburg,7,127,72000000,10800000,96,reachable_union,false,fine,2,1.553690306,2.9643160000000535,30691504,0.0,0.0,6505017344,38134489
Salzburg,7,127,72000000,10800000,96,reachable_union,false,fine,3,1.564920232,3.0153439999999136,30691504,0.0,0.0,6505017344,38134489
Salzburg,7,127,72000000,10800000,96,reachable_union,false,free,3,0.590124739,1.1423899999999776,16348952,0.0,0.0,6505017344,18933154
Salzburg,7,127,72000000,10800000,96,reachable_union,false,walking,3,3.028110665,5.981716000000233,30867064,0.0,0.0,6505017344,8910360
Salzburg-moved,7,127,84600000,10800000,4,reachable_union,false,fine,0,0.025825612,0.041807000000062544,28898720,0.0,0.0,6504583168,349480
Salzburg-moved,7,127,84600000,10800000,4,reachable_union,false,free,0,0.005868829,0.009457000000111293,14297016,0.0,0.0,6504583168,130415
Salzburg-moved,7,127,84600000,10800000,4,reachable_union,false,walking,0,0.040282382,0.07278199999973367,17547592,0.0,0.0,6504583168,87026
Salzburg-moved,7,127,84600000,10800000,4,reachable_union,false,walking,1,0.035162405,0.06765400000040245,17547592,0.0,0.0,6504583168,87026
Salzburg-moved,7,127,84600000,10800000,4,reachable_union,false,fine,1,0.031826884,0.049725999999736814,28898720,0.0,0.0,6504583168,349480
Salzburg-moved,7,127,84600000,10800000,4,reachable_union,false,free,1,0.005958565,0.011054999999942083,14297016,0.0,0.0,6504583168,130415
Salzburg-moved,7,127,84600000,10800000,4,reachable_union,false,free,2,0.007361139,0.013677999999799795,14297016,0.0,0.0,6504583168,130415
Salzburg-moved,7,127,84600000,10800000,4,reachable_union,false,walking,2,0.0326027,0.061467999999877065,17547592,0.0,0.0,6504583168,87026
Salzburg-moved,7,127,84600000,10800000,4,reachable_union,false,fine,2,0.026465882,0.04031299999996918,28898720,0.0,0.0,6504583168,349480
Salzburg-moved,7,127,84600000,10800000,4,reachable_union,false,fine,3,0.028353131,0.04656199999999444,28898720,0.0,0.0,6504583168,349480
Salzburg-moved,7,127,84600000,10800000,4,reachable_union,false,free,3,0.007907217,0.013739999999870633,14297016,0.0,0.0,6504583168,130415
Salzburg-moved,7,127,84600000,10800000,4,reachable_union,false,walking,3,0.035633732,0.06813699999975142,17547592,0.0,0.0,6504583168,87026
Salzburg,6,127,28800000,10800000,4,mean_intersection,false,fine,0,0.089302544,0.16573399999970206,30359520,0.0,0.0,6569406464,2495034
Salzburg,6,127,28800000,10800000,4,mean_intersection,false,free,0,0.015246957,0.02730699999983699,9150184,0.0,0.0,6569406464,484629
Salzburg,6,127,28800000,10800000,4,mean_intersection,false,zero,0,0.463990772,0.9194440000001123,29320984,0.0,0.0,6569406464,501353
Salzburg,6,127,28800000,10800000,4,mean_intersection,false,walking,0,0.119221874,0.2242909999999938,16731432,0.0,0.0,6569406464,167073
Salzburg,6,127,28800000,10800000,4,mean_intersection,false,independent,0,0.161405586,0.30052800000021307,16732904,0.0,0.0,6569406464,245663
Salzburg,6,127,28800000,10800000,4,mean_intersection,false,independent,1,0.15047819,0.2952600000003258,16732904,0.0,0.0,6569406464,245663
Salzburg,6,127,28800000,10800000,4,mean_intersection,false,fine,1,0.092880491,0.1750090000000455,30359520,0.0,0.0,6569406464,2495034
Salzburg,6,127,28800000,10800000,4,mean_intersection,false,free,1,0.01918947,0.032436999999845284,9150184,0.0,0.0,6569406464,484629
Salzburg,6,127,28800000,10800000,4,mean_intersection,false,zero,1,0.452443475,0.8886789999996836,29320984,0.0,0.0,6569406464,501353
Salzburg,6,127,28800000,10800000,4,mean_intersection,false,walking,1,0.121133894,0.23384000000032756,16731432,0.0,0.0,6517764096,167073
Salzburg,6,127,28800000,10800000,4,mean_intersection,false,walking,2,0.124504124,0.23038499999984197,16731432,0.0,0.0,6517751808,167073
Salzburg,6,127,28800000,10800000,4,mean_intersection,false,independent,2,0.148777066,0.2934669999999642,16732904,0.0,0.0,6517604352,245663
Salzburg,6,127,28800000,10800000,4,mean_intersection,false,fine,2,0.102183766,0.18324399999983143,30359520,0.0,0.0,6517604352,2495034
Salzburg,6,127,28800000,10800000,4,mean_intersection,false,free,2,0.021533322,0.041279000000031374,9150184,0.0,0.0,6517604352,484629
Salzburg,6,127,28800000,10800000,4,mean_intersection,false,zero,2,0.474671449,0.9285449999997581,29320984,0.0,0.0,6517555200,501353
Salzburg,6,127,28800000,10800000,4,mean_intersection,false,zero,3,0.501401943,0.9960200000000441,29320984,0.0,0.0,6517555200,501353
Salzburg,6,127,28800000,10800000,4,mean_intersection,false,walking,3,0.126376324,0.24837299999990137,16731432,0.0,0.0,6517506048,167073
Salzburg,6,127,28800000,10800000,4,mean_intersection,false,independent,3,0.160916186,0.2950180000002547,16732904,0.0,0.0,6517506048,245663
Salzburg,6,127,28800000,10800000,4,mean_intersection,false,fine,3,0.101875957,0.18184299999984432,30359520,0.0,0.0,6517506048,2495034
Salzburg,6,127,28800000,10800000,4,mean_intersection,false,free,3,0.0202951,0.03256499999997686,9150184,0.0,0.0,6517506048,484629
Salzburg,6,127,28800000,10800000,96,mean_intersection,false,fine,0,1.565845652,3.0865499999999884,31125936,0.0,0.0,6517473280,38239550
Salzburg,6,127,28800000,10800000,96,mean_intersection,false,free,0,0.2720312,0.5154149999998481,9487080,0.0,0.0,6517473280,7499283
Salzburg,6,127,28800000,10800000,96,mean_intersection,false,walking,0,1.550480149,2.9652329999998983,20146528,0.0,0.0,6517473280,2592175
Salzburg,6,127,28800000,10800000,96,mean_intersection,false,walking,1,1.534752128,2.9593950000003133,20146528,0.0,0.0,6517473280,2592175
Salzburg,6,127,28800000,10800000,96,mean_intersection,false,fine,1,1.564723146,3.0748239999998077,31125936,0.0,0.0,6517473280,38239550
Salzburg,6,127,28800000,10800000,96,mean_intersection,false,free,1,0.356408427,0.7089589999995951,9487080,0.0,0.0,6517473280,7499283
Salzburg,6,127,28800000,10800000,96,mean_intersection,false,free,2,0.268161993,0.5287339999999858,9487080,0.0,0.0,6517473280,7499283
Salzburg,6,127,28800000,10800000,96,mean_intersection,false,walking,2,1.543164959,2.976542999999765,20146528,0.0,0.0,6517473280,2592175
Salzburg,6,127,28800000,10800000,96,mean_intersection,false,fine,2,1.609489298,3.1173409999996693,31125936,0.0,0.0,6517473280,38239550
Salzburg,6,127,28800000,10800000,96,mean_intersection,false,fine,3,1.632072092,3.157963000000109,31125936,0.0,0.0,6517473280,38239550
Salzburg,6,127,28800000,10800000,96,mean_intersection,false,free,3,0.297098961,0.5477519999999458,9487080,0.0,0.0,6517473280,7499283
Salzburg,6,127,28800000,10800000,96,mean_intersection,false,walking,3,1.60314868,3.0302029999998012,20146528,0.0,0.0,6517473280,2592175
Salzburg,6,1027,28800000,10800000,96,mean_intersection,false,fine,0,4.469383967,28.163720999999896,133662768,0.0,0.0,6517424128,191556889
Salzburg,6,1027,28800000,10800000,96,mean_intersection,false,free,0,0.842564145,5.554896000000099,39868728,0.0,0.0,6517424128,42761041
Salzburg,6,1027,28800000,10800000,96,mean_intersection,false,walking,0,2.596757259,15.214469999999892,95159496,0.0,0.0,6517424128,11680598
Salzburg,6,1027,28800000,10800000,96,mean_intersection,false,walking,1,2.558141316,15.116226000000097,95159496,0.0,0.0,6517424128,11680598
Salzburg,6,1027,28800000,10800000,96,mean_intersection,false,fine,1,4.543613926,28.33049200000005,133662768,0.0,0.0,6517424128,191556889
Salzburg,6,1027,28800000,10800000,96,mean_intersection,false,free,1,0.839414308,5.537061999999878,39886280,0.0,0.0,6517424128,42761041
Salzburg,6,1027,28800000,10800000,96,mean_intersection,false,free,2,0.83458884,5.574667999999747,39873192,0.0,0.0,6517424128,42761041
Salzburg,6,1027,28800000,10800000,96,mean_intersection,false,walking,2,2.619799988,15.083263999999872,95159496,0.0,0.0,6517424128,11680598
Salzburg,6,1027,28800000,10800000,96,mean_intersection,false,fine,2,4.617651646,28.308966000000055,133865032,0.0,0.0,6517424128,191556889
Salzburg,6,1027,28800000,10800000,96,mean_intersection,false,fine,3,4.547652412,28.560965000000124,133662768,0.0,0.0,6517424128,191556889
Salzburg,6,1027,28800000,10800000,96,mean_intersection,false,free,3,0.83474722,5.58835900000031,39886280,0.0,0.0,6517424128,42761041
Salzburg,6,1027,28800000,10800000,96,mean_intersection,false,walking,3,2.679829429,15.164349999999558,95159496,0.0,0.0,6517424128,11680598
Salzburg,6,127,28800000,10800000,1,mean_intersection,false,fine,0,0.070370254,0.11455999999998312,23196400,0.0,0.0,6523076608,944078
Salzburg,6,127,28800000,10800000,1,mean_intersection,false,free,0,0.006032162,0.01108600000043225,5763928,0.0,0.0,6523076608,191863
Salzburg,6,127,28800000,10800000,1,mean_intersection,false,walking,0,0.049637051,0.09429999999974825,11352344,0.0,0.0,6523076608,58025
Salzburg,6,127,28800000,10800000,1,mean_intersection,false,walking,1,0.067161747,0.12910599999986516,11352344,0.0,0.0,6523076608,58025
Salzburg,6,127,28800000,10800000,1,mean_intersection,false,fine,1,0.069235252,0.11518400000022666,23196400,0.0,0.0,6523076608,944078
Salzburg,6,127,28800000,10800000,1,mean_intersection,false,free,1,0.009723485,0.012619000000086089,5763928,0.0,0.0,6523076608,191863
Salzburg,6,127,28800000,10800000,1,mean_intersection,false,free,2,0.004746979,0.00649199999998018,5763928,0.0,0.0,6523076608,191863
Salzburg,6,127,28800000,10800000,1,mean_intersection,false,walking,2,0.057084891,0.10361600000032922,11352344,0.0,0.0,6523076608,58025
Salzburg,6,127,28800000,10800000,1,mean_intersection,false,fine,2,0.06807763,0.12407500000017535,23196400,0.0,0.0,6523076608,944078
Salzburg,6,127,28800000,10800000,1,mean_intersection,false,fine,3,0.056194648,0.10355000000026848,23196400,0.0,0.0,6523076608,944078
Salzburg,6,127,28800000,10800000,1,mean_intersection,false,free,3,0.008499601,0.011460000000170112,5763928,0.0,0.0,6523076608,191863
Salzburg,6,127,28800000,10800000,1,mean_intersection,false,walking,3,0.061263541,0.10182499999973516,11352344,0.0,0.0,6523076608,58025
Salzburg,6,127,84600000,21600000,96,mean_intersection,true,fine,0,4.630254841,9.103259000000435,36896536,0.0,0.0,6523424768,97081368
Salzburg,6,127,84600000,21600000,96,mean_intersection,true,free,0,0.649187127,1.2796620000003713,10336568,0.0,0.0,6523424768,13805978
Salzburg,6,127,84600000,21600000,96,mean_intersection,true,walking,0,6.077311409,11.920458000000053,52207928,0.0,0.0,6523424768,7937040
Salzburg,6,127,84600000,21600000,96,mean_intersection,true,walking,1,6.112114583,11.994262000000163,52207928,0.0,0.0,6523424768,7937040
Salzburg,6,127,84600000,21600000,96,mean_intersection,true,fine,1,4.739235438,9.189884000000347,36896536,0.0,0.0,6523424768,97081368
Salzburg,6,127,84600000,21600000,96,mean_intersection,true,free,1,0.648241535,1.2745019999997567,10336568,0.0,0.0,6523424768,13805978
Salzburg,6,127,84600000,21600000,96,mean_intersection,true,free,2,0.664062666,1.3095000000002983,10336568,0.0,0.0,6523424768,13805978
Salzburg,6,127,84600000,21600000,96,mean_intersection,true,walking,2,6.131538356,12.016301000000112,52207928,0.0,0.0,6523424768,7937040
Salzburg,6,127,84600000,21600000,96,mean_intersection,true,fine,2,4.807068486,9.317459999999755,36896536,0.0,0.0,6523424768,97081368
Salzburg,6,127,84600000,21600000,96,mean_intersection,true,fine,3,4.803131019,9.274590999999873,36896536,0.0,0.0,6523424768,97081368
Salzburg,6,127,84600000,21600000,96,mean_intersection,true,free,3,0.674385071,1.3202719999999317,10336568,0.0,0.0,6523424768,13805978
Salzburg,6,127,84600000,21600000,96,mean_intersection,true,walking,3,6.136829013,12.03796999999986,52207928,0.0,0.0,6523424768,7937040
Salzburg,6,127,72000000,10800000,96,reachable_union,false,fine,0,1.635483447,3.2372550000000047,30691504,0.0,0.0,6523424768,38134489
Salzburg,6,127,72000000,10800000,96,reachable_union,false,free,0,0.266624479,0.5102819999997337,8608664,0.0,0.0,6523424768,7498348
Salzburg,6,127,72000000,10800000,96,reachable_union,false,walking,0,1.599022511,3.042047999999795,20686672,0.0,0.0,6523424768,2582991
Salzburg,6,127,72000000,10800000,96,reachable_union,false,walking,1,1.566193212,3.0433130000001256,20686672,0.0,0.0,6523424768,2582991
Salzburg,6,127,72000000,10800000,96,reachable_union,false,fine,1,1.637633084,3.2498669999999947,30691504,0.0,0.0,6523424768,38134489
Salzburg,6,127,72000000,10800000,96,reachable_union,false,free,1,0.268493444,0.5238930000000437,8608664,0.0,0.0,6523424768,7498348
Salzburg,6,127,72000000,10800000,96,reachable_union,false,free,2,0.299164961,0.5466539999997622,8608664,0.0,0.0,6523424768,7498348
Salzburg,6,127,72000000,10800000,96,reachable_union,false,walking,2,1.588060496,3.0491539999998167,20686672,0.0,0.0,6523424768,2582991
Salzburg,6,127,72000000,10800000,96,reachable_union,false,fine,2,1.636011248,3.1938900000000103,30691504,0.0,0.0,6523424768,38134489
Salzburg,6,127,72000000,10800000,96,reachable_union,false,fine,3,1.704812173,3.308581000000231,30691504,0.0,0.0,6523424768,38134489
Salzburg,6,127,72000000,10800000,96,reachable_union,false,free,3,0.283559677,0.5281209999998282,8608664,0.0,0.0,6523424768,7498348
Salzburg,6,127,72000000,10800000,96,reachable_union,false,walking,3,1.579963057,3.05724999999984,20686672,0.0,0.0,6523424768,2582991
Salzburg-moved,6,127,84600000,10800000,4,reachable_union,false,fine,0,0.030037807,0.04937100000006467,28898720,0.0,0.0,6523342848,349480
Salzburg-moved,6,127,84600000,10800000,4,reachable_union,false,free,0,0.00354767,0.004940000000260625,7242184,0.0,0.0,6523342848,49534
Salzburg-moved,6,127,84600000,10800000,4,reachable_union,false,walking,0,0.037240711,0.07062599999972008,10839464,0.0,0.0,6523342848,32577
Salzburg-moved,6,127,84600000,10800000,4,reachable_union,false,walking,1,0.038152158,0.058989000000110536,10839464,0.0,0.0,6523342848,32577
Salzburg-moved,6,127,84600000,10800000,4,reachable_union,false,fine,1,0.032673586,0.04803899999978967,28898720,0.0,0.0,6523342848,349480
Salzburg-moved,6,127,84600000,10800000,4,reachable_union,false,free,1,0.00392486,0.0070160000000214495,7242184,0.0,0.0,6523342848,49534
Salzburg-moved,6,127,84600000,10800000,4,reachable_union,false,free,2,0.005159904,0.008577000000059343,7242184,0.0,0.0,6523342848,49534
Salzburg-moved,6,127,84600000,10800000,4,reachable_union,false,walking,2,0.033277567,0.054636000000300555,10839464,0.0,0.0,6523342848,32577
Salzburg-moved,6,127,84600000,10800000,4,reachable_union,false,fine,2,0.03697337,0.05580099999997401,28898720,0.0,0.0,6523342848,349480
Salzburg-moved,6,127,84600000,10800000,4,reachable_union,false,fine,3,0.030914879,0.04662999999982276,28898720,0.0,0.0,6523342848,349480
Salzburg-moved,6,127,84600000,10800000,4,reachable_union,false,free,3,0.004547927,0.008451000000150088,7242184,0.0,0.0,6523342848,49534
Salzburg-moved,6,127,84600000,10800000,4,reachable_union,false,walking,3,0.025442921,0.04807500000015352,10839464,0.0,0.0,6523342848,32577
