city,radius,samples,step_ms,mode,origin,fine,coarse,signed_error
Paris_large,57,96,60000,mean_intersection,881fb461b3fffff,1.5602479e7,1.3244477e7,-2.358002e6
Paris_large,57,96,60000,mean_intersection,881fb461b5fffff,1.5030035e7,1.3730564e7,-1.299471e6
Paris_large,57,96,60000,mean_intersection,881fb461b7fffff,1.5607217e7,1.3946113e7,-1.661104e6
Paris_large,57,96,60000,mean_intersection,881fb461b9fffff,1.3848475e7,1.2717821e7,-1.130654e6
Paris_large,57,96,60000,mean_intersection,881fb461bbfffff,1.3609572e7,1.3131105e7,-478467.0
Paris_large,57,96,60000,mean_intersection,881fb461bdfffff,1.4066895e7,1.2872376e7,-1.194519e6
Paris_large,57,96,60000,mean_intersection,881fb461c1fffff,1.5396236e7,1.4202923e7,-1.193313e6
Paris_large,57,96,60000,mean_intersection,881fb461c3fffff,1.5484738e7,1.3747166e7,-1.737572e6
Paris_large,57,96,60000,mean_intersection,881fb461c5fffff,1.462639e7,1.2839201e7,-1.787189e6
Paris_large,57,96,60000,mean_intersection,881fb461c7fffff,1.4540515e7,1.2720875e7,-1.81964e6
Paris_large,57,96,60000,mean_intersection,881fb461c9fffff,1.5673857e7,1.3790918e7,-1.882939e6
Paris_large,57,96,60000,mean_intersection,881fb461cbfffff,1.5379336e7,1.3607635e7,-1.771701e6
Paris_large,57,96,60000,mean_intersection,881fb461cdfffff,1.5673891e7,1.4060646e7,-1.613245e6
Paris_large,57,96,60000,mean_intersection,881fb461d1fffff,1.5592514e7,1.4663648e7,-928866.0
Paris_large,57,96,60000,mean_intersection,881fb461d3fffff,1.5800446e7,1.5148668e7,-651778.0
Paris_large,57,96,60000,mean_intersection,881fb461d5fffff,1.5090224e7,1.3723224e7,-1.367e6
Paris_large,57,96,60000,mean_intersection,881fb461d7fffff,1.497561e7,1.4466336e7,-509274.0
Paris_large,57,96,60000,mean_intersection,881fb461d9fffff,1.6112744e7,1.5100968e7,-1.011776e6
Paris_large,57,96,60000,mean_intersection,881fb461dbfffff,1.617606e7,1.5296211e7,-879849.0
Paris_large,57,96,60000,mean_intersection,881fb461ddfffff,1.5701624e7,1.4087993e7,-1.613631e6
Paris_large,57,96,60000,mean_intersection,881fb461e1fffff,1.4263933e7,1.3254245e7,-1.009688e6
Paris_large,57,96,60000,mean_intersection,881fb461e3fffff,1.4752259e7,1.3479165e7,-1.273094e6
Paris_large,57,96,60000,mean_intersection,881fb461e5fffff,1.4552675e7,1.3850521e7,-702154.0
Paris_large,57,96,60000,mean_intersection,881fb461e7fffff,1.3780295e7,1.3452987e7,-327308.0
Paris_large,57,96,60000,mean_intersection,881fb461e9fffff,1.491143e7,1.3857085e7,-1.054345e6
Paris_large,57,96,60000,mean_intersection,881fb461ebfffff,1.4342375e7,1.3492859e7,-849516.0
Paris_large,57,96,60000,mean_intersection,881fb461edfffff,1.4910651e7,1.4047115e7,-863536.0
Paris_large,57,96,60000,mean_intersection,881fb46201fffff,1.6634807e7,1.3371547e7,-3.26326e6
Paris_large,57,96,60000,mean_intersection,881fb46203fffff,1.6704286e7,1.3884875e7,-2.819411e6
Paris_large,57,96,60000,mean_intersection,881fb46205fffff,1.5990538e7,1.3853447e7,-2.137091e6
Paris_large,57,96,60000,mean_intersection,881fb46207fffff,1.5225211e7,1.2722623e7,-2.502588e6
Paris_large,57,96,60000,mean_intersection,881fb46209fffff,1.6301681e7,1.2877837e7,-3.423844e6
Paris_large,57,96,60000,mean_intersection,881fb4620bfffff,1.6803275e7,1.3773021e7,-3.030254e6
Paris_large,57,96,60000,mean_intersection,881fb4620dfffff,1.5122888e7,1.273292e7,-2.389968e6
Paris_large,57,96,60000,mean_intersection,881fb46211fffff,1.7537265e7,1.3505544e7,-4.031721e6
Paris_large,57,96,60000,mean_intersection,881fb46213fffff,1.7226302e7,1.51253e7,-2.101002e6
Paris_large,57,96,60000,mean_intersection,881fb46215fffff,1.6963525e7,1.402885e7,-2.934675e6
Paris_large,57,96,60000,mean_intersection,881fb46217fffff,1.6749319e7,1.4412983e7,-2.336336e6
Paris_large,57,96,60000,mean_intersection,881fb46219fffff,1.7992181e7,1.3625136e7,-4.367045e6
Paris_large,57,96,60000,mean_intersection,881fb4621bfffff,1.8522896e7,1.4220608e7,-4.302288e6
Paris_large,57,96,60000,mean_intersection,881fb4621dfffff,1.7543424e7,1.3400078e7,-4.143346e6
Paris_large,57,96,60000,mean_intersection,881fb46221fffff,1.4969314e7,1.3194713e7,-1.774601e6
Paris_large,57,96,60000,mean_intersection,881fb46223fffff,1.5205059e7,1.2967509e7,-2.23755e6
Paris_large,57,96,60000,mean_intersection,881fb46225fffff,1.5894916e7,1.3979891e7,-1.915025e6
Paris_large,57,96,60000,mean_intersection,881fb46227fffff,1.5543795e7,1.3036013e7,-2.507782e6
Paris_large,57,96,60000,mean_intersection,881fb46229fffff,1.5358465e7,1.3144034e7,-2.214431e6
Paris_large,57,96,60000,mean_intersection,881fb4622bfffff,1.476692e7,1.2744561e7,-2.022359e6
Paris_large,57,96,60000,mean_intersection,881fb4622dfffff,1.5487124e7,1.3246655e7,-2.240469e6
Paris_large,57,96,60000,mean_intersection,881fb46231fffff,1.5355973e7,1.3482524e7,-1.873449e6
Paris_large,57,96,60000,mean_intersection,881fb46233fffff,1.603362e7,1.5094201e7,-939419.0
Paris_large,57,96,60000,mean_intersection,881fb46235fffff,1.5624586e7,1.3138811e7,-2.485775e6
Paris_large,57,96,60000,mean_intersection,881fb46237fffff,1.6438409e7,1.4747222e7,-1.691187e6
Paris_large,57,96,60000,mean_intersection,881fb46239fffff,1.6564293e7,1.3840898e7,-2.723395e6
Paris_large,57,96,60000,mean_intersection,881fb4623bfffff,1.6613895e7,1.4879599e7,-1.734296e6
Paris_large,57,96,60000,mean_intersection,881fb4623dfffff,1.5175114e7,1.283222e7,-2.342894e6
Paris_large,57,96,60000,mean_intersection,881fb46241fffff,1.5271691e7,1.2919225e7,-2.352466e6
Paris_large,57,96,60000,mean_intersection,881fb46243fffff,1.7323215e7,1.3224035e7,-4.09918e6
Paris_large,57,96,60000,mean_intersection,881fb46245fffff,1.5794104e7,1.3391293e7,-2.402811e6
Paris_large,57,96,60000,mean_intersection,881fb46247fffff,1.620745e7,1.3886204e7,-2.321246e6
Paris_large,57,96,60000,mean_intersection,881fb46249fffff,1.518085e7,1.2815546e7,-2.365304e6
Paris_large,57,96,60000,mean_intersection,881fb4624bfffff,1.5655869e7,1.300347e7,-2.652399e6
Paris_large,57,96,60000,mean_intersection,881fb4624dfffff,1.6793767e7,1.3298263e7,-3.495504e6
Paris_large,57,96,60000,mean_intersection,881fb46251fffff,1.8463611e7,1.3422484e7,-5.041127e6
Paris_large,57,96,60000,mean_intersection,881fb46253fffff,1.7791729e7,1.394532e7,-3.846409e6
Paris_large,57,96,60000,mean_intersection,881fb46255fffff,1.5998842e7,1.2756695e7,-3.242147e6
Paris_large,57,96,60000,mean_intersection,881fb46257fffff,1.7600351e7,1.346548e7,-4.134871e6
Paris_large,57,96,60000,mean_intersection,881fb46259fffff,1.5988053e7,1.3043284e7,-2.944769e6
Paris_large,57,96,60000,mean_intersection,881fb4625bfffff,1.7065688e7,1.3414693e7,-3.650995e6
Paris_large,57,96,60000,mean_intersection,881fb4625dfffff,1.6843186e7,1.3202832e7,-3.640354e6
Paris_large,57,96,60000,mean_intersection,881fb46261fffff,1.5508198e7,1.3337783e7,-2.170415e6
Paris_large,57,96,60000,mean_intersection,881fb46263fffff,1.5587807e7,1.383091e7,-1.756897e6
Paris_large,57,96,60000,mean_intersection,881fb46265fffff,1.5196984e7,1.3009933e7,-2.187051e6
Paris_large,57,96,60000,mean_intersection,881fb46267fffff,1.5019074e7,1.2997326e7,-2.021748e6
Paris_large,57,96,60000,mean_intersection,881fb46269fffff,1.4829025e7,1.3035982e7,-1.793043e6
Paris_large,57,96,60000,mean_intersection,881fb4626bfffff,1.5495632e7,1.3524851e7,-1.970781e6
Paris_large,57,96,60000,mean_intersection,881fb4626dfffff,1.5178821e7,1.300066e7,-2.178161e6
Paris_large,57,96,60000,mean_intersection,881fb46281fffff,1.6511651e7,1.4157747e7,-2.353904e6
Paris_large,57,96,60000,mean_intersection,881fb46283fffff,1.6939745e7,1.4170395e7,-2.76935e6
Paris_large,57,96,60000,mean_intersection,881fb46285fffff,1.8203924e7,1.5240653e7,-2.963271e6
Paris_large,57,96,60000,mean_intersection,881fb46287fffff,1.9053397e7,1.5743562e7,-3.309835e6
Paris_large,57,96,60000,mean_intersection,881fb46289fffff,1.8643976e7,1.5917748e7,-2.726228e6
Paris_large,57,96,60000,mean_intersection,881fb4628bfffff,1.8379755e7,1.5086638e7,-3.293117e6
Paris_large,57,96,60000,mean_intersection,881fb4628dfffff,1.8425895e7,1.5915638e7,-2.510257e6
Paris_large,57,96,60000,mean_intersection,881fb46291fffff,2.0071944e7,1.6163268e7,-3.908676e6
Paris_large,57,96,60000,mean_intersection,881fb46293fffff,2.0387799e7,1.7129661e7,-3.258138e6
Paris_large,57,96,60000,mean_intersection,881fb46295fffff,1.9745333e7,1.6093328e7,-3.652005e6
Paris_large,57,96,60000,mean_intersection,881fb46297fffff,2.0050869e7,1.675753e7,-3.293339e6
Paris_large,57,96,60000,mean_intersection,881fb46299fffff,2.0084924e7,1.6280223e7,-3.804701e6
Paris_large,57,96,60000,mean_intersection,881fb4629bfffff,2.0365478e7,1.7257508e7,-3.10797e6
Paris_large,57,96,60000,mean_intersection,881fb4629dfffff,1.8204636e7,1.4983007e7,-3.221629e6
Paris_large,57,96,60000,mean_intersection,881fb462a1fffff,1.8002194e7,1.5681964e7,-2.32023e6
Paris_large,57,96,60000,mean_intersection,881fb462a3fffff,1.8893445e7,1.597872e7,-2.914725e6
Paris_large,57,96,60000,mean_intersection,881fb462a5fffff,1.7191794e7,1.5919253e7,-1.272541e6
Paris_large,57,96,60000,mean_intersection,881fb462a7fffff,1.7914822e7,1.6049658e7,-1.865164e6
Paris_large,57,96,60000,mean_intersection,881fb462a9fffff,1.8741271e7,1.6013282e7,-2.727989e6
Paris_large,57,96,60000,mean_intersection,881fb462abfffff,1.8955333e7,1.6022275e7,-2.933058e6
Paris_large,57,96,60000,mean_intersection,881fb462adfffff,1.6281691e7,1.3866949e7,-2.414742e6
Paris_large,57,96,60000,mean_intersection,881fb462b1fffff,1.9519105e7,1.6077129e7,-3.441976e6
Paris_large,57,96,60000,mean_intersection,881fb462b3fffff,1.9604709e7,1.7369622e7,-2.235087e6
Paris_large,57,96,60000,mean_intersection,881fb462b5fffff,1.9128315e7,1.6058637e7,-3.069678e6
Paris_large,57,96,60000,mean_intersection,881fb462b7fffff,1.9386518e7,1.686317e7,-2.523348e6
Paris_large,57,96,60000,mean_intersection,881fb462b9fffff,1.9462776e7,1.6050371e7,-3.412405e6
Paris_large,57,96,60000,mean_intersection,881fb462bbfffff,1.9755324e7,1.6654746e7,-3.100578e6
Paris_large,57,96,60000,mean_intersection,881fb462bdfffff,1.9109578e7,1.606227e7,-3.047308e6
Paris_large,57,96,60000,mean_intersection,881fb462c1fffff,1.9022882e7,1.6095375e7,-2.927507e6
Paris_large,57,96,60000,mean_intersection,881fb462c3fffff,1.9321241e7,1.6048269e7,-3.272972e6
Paris_large,57,96,60000,mean_intersection,881fb462c5fffff,1.8690437e7,1.5866091e7,-2.824346e6
Paris_large,57,96,60000,mean_intersection,881fb462c7fffff,1.9180636e7,1.5984924e7,-3.195712e6
Paris_large,57,96,60000,mean_intersection,881fb462c9fffff,1.9011156e7,1.592035e7,-3.090806e6
Paris_large,57,96,60000,mean_intersection,881fb462cbfffff,1.9468493e7,1.580194e7,-3.666553e6
Paris_large,57,96,60000,mean_intersection,881fb462cdfffff,1.8260387e7,1.5611548e7,-2.648839e6
Paris_large,57,96,60000,mean_intersection,881fb462d1fffff,1.9279464e7,1.5520715e7,-3.758749e6
Paris_large,57,96,60000,mean_intersection,881fb462d3fffff,1.8903672e7,1.5688691e7,-3.214981e6
Paris_large,57,96,60000,mean_intersection,881fb462d5fffff,1.7186023e7,1.3696582e7,-3.489441e6
Paris_large,57,96,60000,mean_intersection,881fb462d7fffff,1.8788316e7,1.5155033e7,-3.633283e6
Paris_large,57,96,60000,mean_intersection,881fb462d9fffff,1.9742008e7,1.6252168e7,-3.48984e6
Paris_large,57,96,60000,mean_intersection,881fb462dbfffff,1.9635023e7,1.6133507e7,-3.501516e6
Paris_large,57,96,60000,mean_intersection,881fb462ddfffff,1.9759983e7,1.6275042e7,-3.484941e6
Paris_large,57,96,60000,mean_intersection,881fb462e1fffff,1.7443703e7,1.5697231e7,-1.746472e6
Paris_large,57,96,60000,mean_intersection,881fb462e3fffff,1.7685131e7,1.5569511e7,-2.11562e6
Paris_large,57,96,60000,mean_intersection,881fb462e5fffff,1.7092553e7,1.5755338e7,-1.337215e6
Paris_large,57,96,60000,mean_intersection,881fb462e7fffff,1.795844e7,1.5775393e7,-2.183047e6
Paris_large,57,96,60000,mean_intersection,881fb462e9fffff,1.7635629e7,1.5995942e7,-1.639687e6
Paris_large,57,96,60000,mean_intersection,881fb462ebfffff,1.8865629e7,1.6032015e7,-2.833614e6
Paris_large,57,96,60000,mean_intersection,881fb462edfffff,1.6936107e7,1.5907922e7,-1.028185e6
Paris_large,57,96,60000,mean_intersection,881fb46301fffff,1.4437837e7,1.1967403e7,-2.470434e6
Paris_large,57,96,60000,mean_intersection,881fb46303fffff,1.5623128e7,1.2435524e7,-3.187604e6
Paris_large,57,96,60000,mean_intersection,881fb46305fffff,1.3726224e7,1.191633e7,-1.809894e6
Paris_large,57,96,60000,mean_intersection,881fb46307fffff,1.4510586e7,1.1985818e7,-2.524768e6
Paris_large,57,96,60000,mean_intersection,881fb46309fffff,1.4738746e7,1.2322306e7,-2.41644e6
Paris_large,57,96,60000,mean_intersection,881fb4630bfffff,1.5195916e7,1.2662831e7,-2.533085e6
Paris_large,57,96,60000,mean_intersection,881fb4630dfffff,1.3608408e7,1.1951429e7,-1.656979e6
Paris_large,57,96,60000,mean_intersection,881fb46311fffff,1.5333349e7,1.3135867e7,-2.197482e6
Paris_large,57,96,60000,mean_intersection,881fb46313fffff,1.4970142e7,1.2230884e7,-2.739258e6
Paris_large,57,96,60000,mean_intersection,881fb46315fffff,1.5723161e7,1.2494509e7,-3.228652e6
Paris_large,57,96,60000,mean_intersection,881fb46317fffff,1.5522136e7,1.2923423e7,-2.598713e6
Paris_large,57,96,60000,mean_intersection,881fb46319fffff,1.5651673e7,1.330606e7,-2.345613e6
Paris_large,57,96,60000,mean_intersection,881fb4631bfffff,1.5556397e7,1.3697147e7,-1.85925e6
Paris_large,57,96,60000,mean_intersection,881fb4631dfffff,1.5589794e7,1.2992709e7,-2.597085e6
Paris_large,57,96,60000,mean_intersection,881fb46321fffff,1.4184573e7,1.2062634e7,-2.121939e6
Paris_large,57,96,60000,mean_intersection,881fb46323fffff,1.4339241e7,1.2394093e7,-1.945148e6
Paris_large,57,96,60000,mean_intersection,881fb46325fffff,1.4386864e7,1.2204178e7,-2.182686e6
Paris_large,57,96,60000,mean_intersection,881fb46327fffff,1.5557419e7,1.2842951e7,-2.714468e6
Paris_large,57,96,60000,mean_intersection,881fb46329fffff,1.3496399e7,1.1963106e7,-1.533293e6
Paris_large,57,96,60000,mean_intersection,881fb4632bfffff,1.3706273e7,1.1934849e7,-1.771424e6
Paris_large,57,96,60000,mean_intersection,881fb4632dfffff,1.4594091e7,1.2351746e7,-2.242345e6
Paris_large,57,96,60000,mean_intersection,881fb46331fffff,1.6021159e7,1.3357856e7,-2.663303e6
Paris_large,57,96,60000,mean_intersection,881fb46333fffff,1.6264858e7,1.3712146e7,-2.552712e6
Paris_large,57,96,60000,mean_intersection,881fb46335fffff,1.4818334e7,1.3476156e7,-1.342178e6
Paris_large,57,96,60000,mean_intersection,881fb46337fffff,1.6551737e7,1.5596476e7,-955261.0
Paris_large,57,96,60000,mean_intersection,881fb46339fffff,1.5479992e7,1.2468554e7,-3.011438e6
Paris_large,57,96,60000,mean_intersection,881fb4633bfffff,1.612049e7,1.4105832e7,-2.014658e6
Paris_large,57,96,60000,mean_intersection,881fb4633dfffff,1.4510524e7,1.2289415e7,-2.221109e6
Paris_large,57,96,60000,mean_intersection,881fb46341fffff,1.2932817e7,1.1945628e7,-987189.0
Paris_large,57,96,60000,mean_intersection,881fb46343fffff,1.3555615e7,1.2058891e7,-1.496724e6
Paris_large,57,96,60000,mean_intersection,881fb46345fffff,1.4150527e7,1.2324518e7,-1.826009e6
Paris_large,57,96,60000,mean_intersection,881fb46347fffff,1.3626802e7,1.2252759e7,-1.374043e6
Paris_large,57,96,60000,mean_intersection,881fb46349fffff,1.3515492e7,1.1980342e7,-1.53515e6
Paris_large,57,96,60000,mean_intersection,881fb4634bfffff,1.336816e7,1.2035611e7,-1.332549e6
Paris_large,57,96,60000,mean_intersection,881fb4634dfffff,1.3123207e7,1.1950106e7,-1.173101e6
Paris_large,57,96,60000,mean_intersection,881fb46351fffff,1.4376804e7,1.2282865e7,-2.093939e6
Paris_large,57,96,60000,mean_intersection,881fb46353fffff,1.4974147e7,1.3065392e7,-1.908755e6
Paris_large,57,96,60000,mean_intersection,881fb46355fffff,1.4707818e7,1.2534516e7,-2.173302e6
Paris_large,57,96,60000,mean_intersection,881fb46357fffff,1.4797486e7,1.2803326e7,-1.99416e6
Paris_large,57,96,60000,mean_intersection,881fb46359fffff,1.4362027e7,1.2222547e7,-2.13948e6
Paris_large,57,96,60000,mean_intersection,881fb4635bfffff,1.502893e7,1.3156542e7,-1.872388e6
Paris_large,57,96,60000,mean_intersection,881fb4635dfffff,1.4350327e7,1.2191439e7,-2.158888e6
Paris_large,57,96,60000,mean_intersection,881fb46361fffff,1.3166521e7,1.1923856e7,-1.242665e6
Paris_large,57,96,60000,mean_intersection,881fb46363fffff,1.3119226e7,1.18801e7,-1.239126e6
Paris_large,57,96,60000,mean_intersection,881fb46365fffff,1.3039743e7,1.1871664e7,-1.168079e6
Paris_large,57,96,60000,mean_intersection,881fb46367fffff,1.3573636e7,1.2014177e7,-1.559459e6
Paris_large,57,96,60000,mean_intersection,881fb46369fffff,1.4298873e7,1.2187437e7,-2.111436e6
Paris_large,57,96,60000,mean_intersection,881fb4636bfffff,1.4210988e7,1.2055575e7,-2.155413e6
Paris_large,57,96,60000,mean_intersection,881fb4636dfffff,1.3085789e7,1.1922968e7,-1.162821e6
Paris_large,57,96,60000,mean_intersection,881fb46401fffff,1.9838856e7,1.4565393e7,-5.273463e6
Paris_large,57,96,60000,mean_intersection,881fb46403fffff,1.9601482e7,1.4442643e7,-5.158839e6
Paris_large,57,96,60000,mean_intersection,881fb46405fffff,1.9107075e7,1.4273853e7,-4.833222e6
Paris_large,57,96,60000,mean_intersection,881fb46407fffff,1.9335297e7,1.443227e7,-4.903027e6
Paris_large,57,96,60000,mean_intersection,881fb46409fffff,2.0081394e7,1.5040056e7,-5.041338e6
Paris_large,57,96,60000,mean_intersection,881fb4640bfffff,1.9866954e7,1.4460333e7,-5.406621e6
Paris_large,57,96,60000,mean_intersection,881fb4640dfffff,2.0267627e7,1.5308683e7,-4.958944e6
Paris_large,57,96,60000,mean_intersection,881fb46411fffff,1.8357274e7,1.3784551e7,-4.572723e6
Paris_large,57,96,60000,mean_intersection,881fb46413fffff,1.6676702e7,1.3721453e7,-2.955249e6
Paris_large,57,96,60000,mean_intersection,881fb46415fffff,1.8757382e7,1.3938575e7,-4.818807e6
Paris_large,57,96,60000,mean_intersection,881fb46417fffff,1.834986e7,1.3784168e7,-4.565692e6
Paris_large,57,96,60000,mean_intersection,881fb46419fffff,1.9486904e7,1.3942592e7,-5.544312e6
Paris_large,57,96,60000,mean_intersection,881fb4641bfffff,1.6921758e7,1.2920058e7,-4.0017e6
Paris_large,57,96,60000,mean_intersection,881fb4641dfffff,1.875181e7,1.3853801e7,-4.898009e6
Paris_large,57,96,60000,mean_intersection,881fb46421fffff,1.8475811e7,1.3951049e7,-4.524762e6
Paris_large,57,96,60000,mean_intersection,881fb46423fffff,1.8103261e7,1.3920691e7,-4.18257e6
Paris_large,57,96,60000,mean_intersection,881fb46425fffff,1.9199128e7,1.3991753e7,-5.207375e6
Paris_large,57,96,60000,mean_intersection,881fb46427fffff,1.7807414e7,1.3873434e7,-3.93398e6
Paris_large,57,96,60000,mean_intersection,881fb46429fffff,1.9775439e7,1.4006227e7,-5.769212e6
Paris_large,57,96,60000,mean_intersection,881fb4642bfffff,1.9489523e7,1.3995793e7,-5.49373e6
Paris_large,57,96,60000,mean_intersection,881fb4642dfffff,1.9367654e7,1.3988049e7,-5.379605e6
Paris_large,57,96,60000,mean_intersection,881fb46431fffff,1.8706334e7,1.3795597e7,-4.910737e6
Paris_large,57,96,60000,mean_intersection,881fb46433fffff,1.9483068e7,1.3529792e7,-5.953276e6
Paris_large,57,96,60000,mean_intersection,881fb46435fffff,1.8445044e7,1.364914e7,-4.795904e6
Paris_large,57,96,60000,mean_intersection,881fb46437fffff,1.8625219e7,1.3456387e7,-5.168832e6
Paris_large,57,96,60000,mean_intersection,881fb46439fffff,1.8790655e7,1.394331e7,-4.847345e6
Paris_large,57,96,60000,mean_intersection,881fb4643bfffff,1.9177715e7,1.3946127e7,-5.231588e6
Paris_large,57,96,60000,mean_intersection,881fb4643dfffff,1.8470766e7,1.3791816e7,-4.67895e6
Paris_large,57,96,60000,mean_intersection,881fb46441fffff,2.1140498e7,1.7527364e7,-3.613134e6
Paris_large,57,96,60000,mean_intersection,881fb46443fffff,2.0851265e7,1.6062065e7,-4.7892e6
Paris_large,57,96,60000,mean_intersection,881fb46445fffff,2.0910344e7,1.737595e7,-3.534394e6
Paris_large,57,96,60000,mean_intersection,881fb46447fffff,2.0762886e7,1.6190771e7,-4.572115e6
Paris_large,57,96,60000,mean_intersection,881fb46449fffff,2.1249201e7,1.7566888e7,-3.682313e6
Paris_large,57,96,60000,mean_intersection,881fb4644bfffff,2.1058095e7,1.6733598e7,-4.324497e6
Paris_large,57,96,60000,mean_intersection,881fb4644dfffff,2.1157147e7,1.7508288e7,-3.648859e6
Paris_large,57,96,60000,mean_intersection,881fb46451fffff,2.0403777e7,1.4578099e7,-5.825678e6
Paris_large,57,96,60000,mean_intersection,881fb46453fffff,2.002478e7,1.4036225e7,-5.988555e6
Paris_large,57,96,60000,mean_intersection,881fb46455fffff,2.0604408e7,1.5268307e7,-5.336101e6
Paris_large,57,96,60000,mean_intersection,881fb46457fffff,2.0214264e7,1.451554e7,-5.698724e6
Paris_large,57,96,60000,mean_intersection,881fb46459fffff,2.0494407e7,1.5578594e7,-4.915813e6
Paris_large,57,96,60000,mean_intersection,881fb4645bfffff,2.0270499e7,1.5133312e7,-5.137187e6
Paris_large,57,96,60000,mean_intersection,881fb4645dfffff,2.0819022e7,1.6012591e7,-4.806431e6
Paris_large,57,96,60000,mean_intersection,881fb46461fffff,2.0274951e7,1.4749343e7,-5.525608e6
Paris_large,57,96,60000,mean_intersection,881fb46463fffff,2.0050055e7,1.4454812e7,-5.595243e6
Paris_large,57,96,60000,mean_intersection,881fb46465fffff,2.0048204e7,1.5627396e7,-4.420808e6
Paris_large,57,96,60000,mean_intersection,881fb46467fffff,1.990724e7,1.4777024e7,-5.130216e6
Paris_large,57,96,60000,mean_intersection,881fb46469fffff,2.059663e7,1.6181429e7,-4.415201e6
Paris_large,57,96,60000,mean_intersection,881fb4646bfffff,2.0502213e7,1.5020988e7,-5.481225e6
Paris_large,57,96,60000,mean_intersection,881fb4646dfffff,2.0533457e7,1.6171814e7,-4.361643e6
Paris_large,57,96,60000,mean_intersection,881fb46481fffff,1.7310778e7,1.2621851e7,-4.688927e6
Paris_large,57,96,60000,mean_intersection,881fb46483fffff,1.717513e7,1.2607404e7,-4.567726e6
Paris_large,57,96,60000,mean_intersection,881fb46485fffff,1.7334987e7,1.2618732e7,-4.716255e6
Paris_large,57,96,60000,mean_intersection,881fb46487fffff,1.5980836e7,1.22125e7,-3.768336e6
Paris_large,57,96,60000,mean_intersection,881fb46489fffff,1.7050872e7,1.2670615e7,-4.380257e6
Paris_large,57,96,60000,mean_intersection,881fb4648bfffff,1.6816847e7,1.2196284e7,-4.620563e6
Paris_large,57,96,60000,mean_intersection,881fb4648dfffff,1.7495237e7,1.3179644e7,-4.315593e6
Paris_large,57,96,60000,mean_intersection,881fb46491fffff,1.6799789e7,1.2840989e7,-3.9588e6
Paris_large,57,96,60000,mean_intersection,881fb46493fffff,1.6109857e7,1.2258112e7,-3.851745e6
Paris_large,57,96,60000,mean_intersection,881fb46495fffff,1.5920368e7,1.2464938e7,-3.45543e6
Paris_large,57,96,60000,mean_intersection,881fb46497fffff,1.5482974e7,1.2593032e7,-2.889942e6
Paris_large,57,96,60000,mean_intersection,881fb46499fffff,1.6204262e7,1.2223261e7,-3.981001e6
Paris_large,57,96,60000,mean_intersection,881fb4649bfffff,1.6204749e7,1.2456917e7,-3.747832e6
Paris_large,57,96,60000,mean_intersection,881fb4649dfffff,1.60309e7,1.2180119e7,-3.850781e6
Paris_large,57,96,60000,mean_intersection,881fb464a1fffff,1.7035851e7,1.2224615e7,-4.811236e6
Paris_large,57,96,60000,mean_intersection,881fb464a3fffff,1.5857382e7,1.2431269e7,-3.426113e6
Paris_large,57,96,60000,mean_intersection,881fb464a5fffff,1.7360699e7,1.2224966e7,-5.135733e6
Paris_large,57,96,60000,mean_intersection,881fb464a7fffff,1.617915e7,1.221916e7,-3.95999e6
Paris_large,57,96,60000,mean_intersection,881fb464a9fffff,1.743539e7,1.2629909e7,-4.805481e6
Paris_large,57,96,60000,mean_intersection,881fb464abfffff,1.6091774e7,1.258176e7,-3.510014e6
Paris_large,57,96,60000,mean_intersection,881fb464adfffff,1.7605311e7,1.2213629e7,-5.391682e6
Paris_large,57,96,60000,mean_intersection,881fb464b1fffff,1.5421378e7,1.2610159e7,-2.811219e6
Paris_large,57,96,60000,mean_intersection,881fb464b3fffff,1.5360303e7,1.2648504e7,-2.711799e6
Paris_large,57,96,60000,mean_intersection,881fb464b5fffff,1.5327673e7,1.2607764e7,-2.719909e6
Paris_large,57,96,60000,mean_intersection,881fb464b7fffff,1.529469e7,1.2622948e7,-2.671742e6
Paris_large,57,96,60000,mean_intersection,881fb464b9fffff,1.5962837e7,1.2113213e7,-3.849624e6
Paris_large,57,96,60000,mean_intersection,881fb464bbfffff,1.5471724e7,1.2619733e7,-2.851991e6
Paris_large,57,96,60000,mean_intersection,881fb464bdfffff,1.5958705e7,1.2616068e7,-3.342637e6
Paris_large,57,96,60000,mean_intersection,881fb464c1fffff,1.7665934e7,1.3231388e7,-4.434546e6
Paris_large,57,96,60000,mean_intersection,881fb464c3fffff,1.6799532e7,1.219803e7,-4.601502e6
Paris_large,57,96,60000,mean_intersection,881fb464c5fffff,1.7671317e7,1.3609659e7,-4.061658e6
Paris_large,57,96,60000,mean_intersection,881fb464c7fffff,1.8220179e7,1.2978187e7,-5.241992e6
Paris_large,57,96,60000,mean_intersection,881fb464c9fffff,1.7899997e7,1.3003868e7,-4.896129e6
Paris_large,57,96,60000,mean_intersection,881fb464cbfffff,1.7691063e7,1.2717418e7,-4.973645e6
Paris_large,57,96,60000,mean_intersection,881fb464cdfffff,1.612048e7,1.2815278e7,-3.305202e6
Paris_large,57,96,60000,mean_intersection,881fb464d1fffff,1.5607412e7,1.2134126e7,-3.473286e6
Paris_large,57,96,60000,mean_intersection,881fb464d3fffff,1.6212808e7,1.2611975e7,-3.600833e6
Paris_large,57,96,60000,mean_intersection,881fb464d5fffff,1.6615682e7,1.218554e7,-4.430142e6
Paris_large,57,96,60000,mean_intersection,881fb464d7fffff,1.629256e7,1.2605877e7,-3.686683e6
